Time,NYISO
2016-07-25 15:00:00-04:00,29162.0
2016-07-25 16:00:00-04:00,29162.0
2016-07-25 17:00:00-04:00,28512.0
2016-07-25 18:00:00-04:00,27802.0
2016-07-25 19:00:00-04:00,27080.0
2016-07-25 20:00:00-04:00,26309.0
2016-07-25 21:00:00-04:00,25750.0
2016-07-25 22:00:00-04:00,24230.0
2016-07-25 23:00:00-04:00,22485.0
2016-07-26 00:00:00-04:00,20873.0
2016-07-26 01:00:00-04:00,19688.0
2016-07-26 02:00:00-04:00,18921.0
2016-07-26 03:00:00-04:00,18445.0
2016-07-26 04:00:00-04:00,18334.0
2016-07-26 05:00:00-04:00,18764.0
2016-07-26 06:00:00-04:00,19861.0
2016-07-26 07:00:00-04:00,21756.0
2016-07-26 08:00:00-04:00,23364.0
2016-07-26 09:00:00-04:00,24798.0
2016-07-26 10:00:00-04:00,25985.0
2016-07-26 11:00:00-04:00,26841.0
2016-07-26 12:00:00-04:00,27504.0
2016-07-26 13:00:00-04:00,28110.0
2016-07-26 14:00:00-04:00,28581.0
2016-07-26 15:00:00-04:00,29081.0
2016-07-26 16:00:00-04:00,29380.0
2016-07-26 17:00:00-04:00,29509.0
2016-07-26 18:00:00-04:00,29010.0
2016-07-26 19:00:00-04:00,28010.0
2016-07-26 20:00:00-04:00,27069.0
2016-07-26 21:00:00-04:00,26400.0
2016-07-26 22:00:00-04:00,24680.0
2016-07-26 23:00:00-04:00,22691.0
2016-07-27 00:00:00-04:00,20879.0
2016-07-27 01:00:00-04:00,19625.0
2016-07-27 02:00:00-04:00,18694.0
2016-07-27 03:00:00-04:00,18101.0
2016-07-27 04:00:00-04:00,17959.0
2016-07-27 05:00:00-04:00,18383.0
2016-07-27 06:00:00-04:00,19435.0
2016-07-27 07:00:00-04:00,21211.0
2016-07-27 08:00:00-04:00,22831.0
2016-07-27 09:00:00-04:00,24413.0
2016-07-27 10:00:00-04:00,25730.0
2016-07-27 11:00:00-04:00,26805.0
2016-07-27 12:00:00-04:00,27593.0
2016-07-27 13:00:00-04:00,28416.0
2016-07-27 14:00:00-04:00,29064.0
2016-07-27 15:00:00-04:00,29628.0
2016-07-27 16:00:00-04:00,29976.0
2016-07-27 17:00:00-04:00,30050.0
2016-07-27 18:00:00-04:00,29440.0
2016-07-27 19:00:00-04:00,28420.0
2016-07-27 20:00:00-04:00,27575.0
2016-07-27 21:00:00-04:00,27017.0
2016-07-27 22:00:00-04:00,25296.0
2016-07-27 23:00:00-04:00,23317.0
2016-07-28 00:00:00-04:00,21614.0
2016-07-28 01:00:00-04:00,20358.0
2016-07-28 02:00:00-04:00,19495.0
2016-07-28 03:00:00-04:00,18957.0
2016-07-28 04:00:00-04:00,18872.0
2016-07-28 05:00:00-04:00,19344.0
2016-07-28 06:00:00-04:00,20412.0
2016-07-28 07:00:00-04:00,22293.0
2016-07-28 08:00:00-04:00,24108.0
2016-07-28 09:00:00-04:00,25591.0
2016-07-28 10:00:00-04:00,26950.0
2016-07-28 11:00:00-04:00,28031.0
2016-07-28 12:00:00-04:00,28752.0
2016-07-28 13:00:00-04:00,29445.0
2016-07-28 14:00:00-04:00,29953.0
2016-07-28 15:00:00-04:00,30218.0
2016-07-28 16:00:00-04:00,30094.0
2016-07-28 17:00:00-04:00,29604.0
2016-07-28 18:00:00-04:00,28555.0
2016-07-28 19:00:00-04:00,27556.0
2016-07-28 20:00:00-04:00,27087.0
2016-07-28 21:00:00-04:00,26495.0
2016-07-28 22:00:00-04:00,24873.0
2016-07-28 23:00:00-04:00,23075.0
2016-07-29 00:00:00-04:00,21469.0
2016-07-29 01:00:00-04:00,20226.0
2016-07-29 02:00:00-04:00,19392.0
2016-07-29 03:00:00-04:00,18861.0
2016-07-29 04:00:00-04:00,18684.0
2016-07-29 05:00:00-04:00,19049.0
2016-07-29 06:00:00-04:00,20031.0
2016-07-29 07:00:00-04:00,21344.0
2016-07-29 08:00:00-04:00,22478.0
2016-07-29 09:00:00-04:00,23388.0
2016-07-29 10:00:00-04:00,24214.0
2016-07-29 11:00:00-04:00,24989.0
2016-07-29 12:00:00-04:00,25491.0
2016-07-29 13:00:00-04:00,25997.0
2016-07-29 14:00:00-04:00,26601.0
2016-07-29 15:00:00-04:00,27173.0
2016-07-29 16:00:00-04:00,27642.0
2016-07-29 17:00:00-04:00,27727.0
2016-07-29 18:00:00-04:00,27088.0
2016-07-29 19:00:00-04:00,25952.0
2016-07-29 20:00:00-04:00,25096.0
2016-07-29 21:00:00-04:00,24554.0
2016-07-29 22:00:00-04:00,23255.0
2016-07-29 23:00:00-04:00,21580.0
2016-07-30 00:00:00-04:00,20118.0
2016-07-30 01:00:00-04:00,18974.0
2016-07-30 02:00:00-04:00,18147.0
2016-07-30 03:00:00-04:00,17613.0
2016-07-30 04:00:00-04:00,17296.0
2016-07-30 05:00:00-04:00,17262.0
2016-07-30 06:00:00-04:00,17432.0
2016-07-30 07:00:00-04:00,18404.0
2016-07-30 08:00:00-04:00,19983.0
2016-07-30 09:00:00-04:00,21274.0
2016-07-30 10:00:00-04:00,22500.0
2016-07-30 11:00:00-04:00,23424.0
2016-07-30 12:00:00-04:00,23975.0
2016-07-30 13:00:00-04:00,24190.0
2016-07-30 14:00:00-04:00,24384.0
2016-07-30 15:00:00-04:00,24218.0
2016-07-30 16:00:00-04:00,23854.0
2016-07-30 17:00:00-04:00,23524.0
2016-07-30 18:00:00-04:00,23063.0
2016-07-30 19:00:00-04:00,22657.0
2016-07-30 20:00:00-04:00,22589.0
2016-07-30 21:00:00-04:00,22370.0
2016-07-30 22:00:00-04:00,21492.0
2016-07-30 23:00:00-04:00,20342.0
2016-07-31 00:00:00-04:00,19215.0
2016-07-31 01:00:00-04:00,18303.0
2016-07-31 02:00:00-04:00,17645.0
2016-07-31 03:00:00-04:00,17180.0
2016-07-31 04:00:00-04:00,16922.0
2016-07-31 05:00:00-04:00,16936.0
2016-07-31 06:00:00-04:00,17008.0
2016-07-31 07:00:00-04:00,17577.0
2016-07-31 08:00:00-04:00,18634.0
2016-07-31 09:00:00-04:00,19889.0
2016-07-31 10:00:00-04:00,20920.0
2016-07-31 11:00:00-04:00,21624.0
2016-07-31 12:00:00-04:00,22005.0
2016-07-31 13:00:00-04:00,22250.0
2016-07-31 14:00:00-04:00,22448.0
2016-07-31 15:00:00-04:00,22578.0
2016-07-31 16:00:00-04:00,22693.0
2016-07-31 17:00:00-04:00,22810.0
2016-07-31 18:00:00-04:00,22607.0
2016-07-31 19:00:00-04:00,22268.0
2016-07-31 20:00:00-04:00,22252.0
2016-07-31 21:00:00-04:00,22026.0
2016-07-31 22:00:00-04:00,20957.0
2016-07-31 23:00:00-04:00,19572.0
2016-08-01 00:00:00-04:00,18377.0
2016-08-01 01:00:00-04:00,17520.0
2016-08-01 02:00:00-04:00,16994.0
2016-08-01 03:00:00-04:00,16656.0
2016-08-01 04:00:00-04:00,16728.0
2016-08-01 05:00:00-04:00,17375.0
2016-08-01 06:00:00-04:00,18505.0
2016-08-01 07:00:00-04:00,19912.0
2016-08-01 08:00:00-04:00,21205.0
2016-08-01 09:00:00-04:00,22042.0
2016-08-01 10:00:00-04:00,22778.0
2016-08-01 11:00:00-04:00,23337.0
2016-08-01 12:00:00-04:00,23658.0
2016-08-01 13:00:00-04:00,23997.0
2016-08-01 14:00:00-04:00,24350.0
2016-08-01 15:00:00-04:00,24643.0
2016-08-01 16:00:00-04:00,24946.0
2016-08-01 17:00:00-04:00,24951.0
2016-08-01 18:00:00-04:00,24392.0
2016-08-01 19:00:00-04:00,23686.0
2016-08-01 20:00:00-04:00,23328.0
2016-08-01 21:00:00-04:00,22728.0
2016-08-01 22:00:00-04:00,21309.0
2016-08-01 23:00:00-04:00,19609.0
2016-08-02 00:00:00-04:00,18157.0
2016-08-02 01:00:00-04:00,17173.0
2016-08-02 02:00:00-04:00,16538.0
2016-08-02 03:00:00-04:00,16157.0
2016-08-02 04:00:00-04:00,16141.0
2016-08-02 05:00:00-04:00,16707.0
2016-08-02 06:00:00-04:00,17834.0
2016-08-02 07:00:00-04:00,19353.0
2016-08-02 08:00:00-04:00,20691.0
2016-08-02 09:00:00-04:00,21716.0
2016-08-02 10:00:00-04:00,22548.0
2016-08-02 11:00:00-04:00,23143.0
2016-08-02 12:00:00-04:00,23663.0
2016-08-02 13:00:00-04:00,23957.0
2016-08-02 14:00:00-04:00,24036.0
2016-08-02 15:00:00-04:00,24064.0
2016-08-02 16:00:00-04:00,24153.0
2016-08-02 17:00:00-04:00,24106.0
2016-08-02 18:00:00-04:00,23640.0
2016-08-02 19:00:00-04:00,22904.0
2016-08-02 20:00:00-04:00,22356.0
2016-08-02 21:00:00-04:00,21892.0
2016-08-02 22:00:00-04:00,20389.0
2016-08-02 23:00:00-04:00,18662.0
2016-08-03 00:00:00-04:00,17309.0
2016-08-03 01:00:00-04:00,16362.0
2016-08-03 02:00:00-04:00,15673.0
2016-08-03 03:00:00-04:00,15330.0
2016-08-03 04:00:00-04:00,15294.0
2016-08-03 05:00:00-04:00,15874.0
2016-08-03 06:00:00-04:00,16908.0
2016-08-03 07:00:00-04:00,18575.0
2016-08-03 08:00:00-04:00,20084.0
2016-08-03 09:00:00-04:00,21151.0
2016-08-03 10:00:00-04:00,22106.0
2016-08-03 11:00:00-04:00,22906.0
2016-08-03 12:00:00-04:00,23455.0
2016-08-03 13:00:00-04:00,23966.0
2016-08-03 14:00:00-04:00,24456.0
2016-08-03 15:00:00-04:00,24823.0
2016-08-03 16:00:00-04:00,25110.0
2016-08-03 17:00:00-04:00,25144.0
2016-08-03 18:00:00-04:00,24627.0
2016-08-03 19:00:00-04:00,23663.0
2016-08-03 20:00:00-04:00,22959.0
2016-08-03 21:00:00-04:00,22428.0
2016-08-03 22:00:00-04:00,20976.0
2016-08-03 23:00:00-04:00,19256.0
2016-08-04 00:00:00-04:00,17757.0
2016-08-04 01:00:00-04:00,16737.0
2016-08-04 02:00:00-04:00,16071.0
2016-08-04 03:00:00-04:00,15662.0
2016-08-04 04:00:00-04:00,15593.0
2016-08-04 05:00:00-04:00,16132.0
2016-08-04 06:00:00-04:00,17198.0
2016-08-04 07:00:00-04:00,18939.0
2016-08-04 08:00:00-04:00,20545.0
2016-08-04 09:00:00-04:00,21815.0
2016-08-04 10:00:00-04:00,22871.0
2016-08-04 11:00:00-04:00,23753.0
2016-08-04 12:00:00-04:00,24303.0
2016-08-04 13:00:00-04:00,24962.0
2016-08-04 14:00:00-04:00,25437.0
2016-08-04 15:00:00-04:00,25886.0
2016-08-04 16:00:00-04:00,26263.0
2016-08-04 17:00:00-04:00,26220.0
2016-08-04 18:00:00-04:00,25571.0
2016-08-04 19:00:00-04:00,24587.0
2016-08-04 20:00:00-04:00,23864.0
2016-08-04 21:00:00-04:00,23365.0
2016-08-04 22:00:00-04:00,21859.0
2016-08-04 23:00:00-04:00,20102.0
2016-08-05 00:00:00-04:00,18602.0
2016-08-05 01:00:00-04:00,17548.0
2016-08-05 02:00:00-04:00,16823.0
2016-08-05 03:00:00-04:00,16365.0
2016-08-05 04:00:00-04:00,16271.0
2016-08-05 05:00:00-04:00,16769.0
2016-08-05 06:00:00-04:00,17782.0
2016-08-05 07:00:00-04:00,19394.0
2016-08-05 08:00:00-04:00,20996.0
2016-08-05 09:00:00-04:00,22294.0
2016-08-05 10:00:00-04:00,23456.0
2016-08-05 11:00:00-04:00,24539.0
2016-08-05 12:00:00-04:00,25259.0
2016-08-05 13:00:00-04:00,25947.0
2016-08-05 14:00:00-04:00,26445.0
2016-08-05 15:00:00-04:00,26754.0
2016-08-05 16:00:00-04:00,26849.0
2016-08-05 17:00:00-04:00,26568.0
2016-08-05 18:00:00-04:00,25671.0
2016-08-05 19:00:00-04:00,24757.0
2016-08-05 20:00:00-04:00,24292.0
2016-08-05 21:00:00-04:00,23865.0
2016-08-05 22:00:00-04:00,22554.0
2016-08-05 23:00:00-04:00,21057.0
2016-08-06 00:00:00-04:00,19613.0
2016-08-06 01:00:00-04:00,18494.0
2016-08-06 02:00:00-04:00,17737.0
2016-08-06 03:00:00-04:00,17263.0
2016-08-06 04:00:00-04:00,17058.0
2016-08-06 05:00:00-04:00,17147.0
2016-08-06 06:00:00-04:00,17389.0
2016-08-06 07:00:00-04:00,18292.0
2016-08-06 08:00:00-04:00,19719.0
2016-08-06 09:00:00-04:00,21180.0
2016-08-06 10:00:00-04:00,22603.0
2016-08-06 11:00:00-04:00,23759.0
2016-08-06 12:00:00-04:00,24441.0
2016-08-06 13:00:00-04:00,24886.0
2016-08-06 14:00:00-04:00,25387.0
2016-08-06 15:00:00-04:00,25879.0
2016-08-06 16:00:00-04:00,25963.0
2016-08-06 17:00:00-04:00,25395.0
2016-08-06 18:00:00-04:00,25065.0
2016-08-06 19:00:00-04:00,24369.0
2016-08-06 20:00:00-04:00,23834.0
2016-08-06 21:00:00-04:00,23443.0
2016-08-06 22:00:00-04:00,22134.0
2016-08-06 23:00:00-04:00,20555.0
2016-08-07 00:00:00-04:00,19071.0
2016-08-07 01:00:00-04:00,17947.0
2016-08-07 02:00:00-04:00,17098.0
2016-08-07 03:00:00-04:00,16509.0
2016-08-07 04:00:00-04:00,16094.0
2016-08-07 05:00:00-04:00,15951.0
2016-08-07 06:00:00-04:00,15841.0
2016-08-07 07:00:00-04:00,16554.0
2016-08-07 08:00:00-04:00,17926.0
2016-08-07 09:00:00-04:00,19374.0
2016-08-07 10:00:00-04:00,20624.0
2016-08-07 11:00:00-04:00,21651.0
2016-08-07 12:00:00-04:00,22424.0
2016-08-07 13:00:00-04:00,22965.0
2016-08-07 14:00:00-04:00,23404.0
2016-08-07 15:00:00-04:00,23761.0
2016-08-07 16:00:00-04:00,24169.0
2016-08-07 17:00:00-04:00,24417.0
2016-08-07 18:00:00-04:00,24237.0
2016-08-07 19:00:00-04:00,23523.0
2016-08-07 20:00:00-04:00,23112.0
2016-08-07 21:00:00-04:00,22772.0
2016-08-07 22:00:00-04:00,21471.0
2016-08-07 23:00:00-04:00,19946.0
2016-08-08 00:00:00-04:00,18644.0
2016-08-08 01:00:00-04:00,17641.0
2016-08-08 02:00:00-04:00,16980.0
2016-08-08 03:00:00-04:00,16596.0
2016-08-08 04:00:00-04:00,16538.0
2016-08-08 05:00:00-04:00,17056.0
2016-08-08 06:00:00-04:00,17981.0
2016-08-08 07:00:00-04:00,19663.0
2016-08-08 08:00:00-04:00,21206.0
2016-08-08 09:00:00-04:00,22437.0
2016-08-08 10:00:00-04:00,23593.0
2016-08-08 11:00:00-04:00,24495.0
2016-08-08 12:00:00-04:00,25059.0
2016-08-08 13:00:00-04:00,25522.0
2016-08-08 14:00:00-04:00,25915.0
2016-08-08 15:00:00-04:00,26173.0
2016-08-08 16:00:00-04:00,26462.0
2016-08-08 17:00:00-04:00,26491.0
2016-08-08 18:00:00-04:00,25923.0
2016-08-08 19:00:00-04:00,25098.0
2016-08-08 20:00:00-04:00,24511.0
2016-08-08 21:00:00-04:00,23763.0
2016-08-08 22:00:00-04:00,22171.0
2016-08-08 23:00:00-04:00,20294.0
2016-08-09 00:00:00-04:00,18782.0
2016-08-09 01:00:00-04:00,17683.0
2016-08-09 02:00:00-04:00,16994.0
2016-08-09 03:00:00-04:00,16552.0
2016-08-09 04:00:00-04:00,16474.0
2016-08-09 05:00:00-04:00,16973.0
2016-08-09 06:00:00-04:00,18037.0
2016-08-09 07:00:00-04:00,19757.0
2016-08-09 08:00:00-04:00,21364.0
2016-08-09 09:00:00-04:00,22715.0
2016-08-09 10:00:00-04:00,23955.0
2016-08-09 11:00:00-04:00,24878.0
2016-08-09 12:00:00-04:00,25597.0
2016-08-09 13:00:00-04:00,26301.0
2016-08-09 14:00:00-04:00,26929.0
2016-08-09 15:00:00-04:00,27401.0
2016-08-09 16:00:00-04:00,27786.0
2016-08-09 17:00:00-04:00,27786.0
2016-08-09 18:00:00-04:00,27088.0
2016-08-09 19:00:00-04:00,26056.0
2016-08-09 20:00:00-04:00,25710.0
2016-08-09 21:00:00-04:00,25211.0
2016-08-09 22:00:00-04:00,23754.0
2016-08-09 23:00:00-04:00,22134.0
2016-08-10 00:00:00-04:00,20696.0
2016-08-10 01:00:00-04:00,19700.0
2016-08-10 02:00:00-04:00,19010.0
2016-08-10 03:00:00-04:00,18612.0
2016-08-10 04:00:00-04:00,18607.0
2016-08-10 05:00:00-04:00,19279.0
2016-08-10 06:00:00-04:00,20643.0
2016-08-10 07:00:00-04:00,22262.0
2016-08-10 08:00:00-04:00,23675.0
2016-08-10 09:00:00-04:00,24837.0
2016-08-10 10:00:00-04:00,25796.0
2016-08-10 11:00:00-04:00,26605.0
2016-08-10 12:00:00-04:00,27269.0
2016-08-10 13:00:00-04:00,27677.0
2016-08-10 14:00:00-04:00,28159.0
2016-08-10 15:00:00-04:00,28827.0
2016-08-10 16:00:00-04:00,29399.0
2016-08-10 17:00:00-04:00,29354.0
2016-08-10 18:00:00-04:00,28845.0
2016-08-10 19:00:00-04:00,28216.0
2016-08-10 20:00:00-04:00,27985.0
2016-08-10 21:00:00-04:00,27356.0
2016-08-10 22:00:00-04:00,25711.0
2016-08-10 23:00:00-04:00,23834.0
2016-08-11 00:00:00-04:00,22222.0
2016-08-11 01:00:00-04:00,21060.0
2016-08-11 02:00:00-04:00,20265.0
2016-08-11 03:00:00-04:00,19778.0
2016-08-11 04:00:00-04:00,19681.0
2016-08-11 05:00:00-04:00,20285.0
2016-08-11 06:00:00-04:00,21532.0
2016-08-11 07:00:00-04:00,23255.0
2016-08-11 08:00:00-04:00,24978.0
2016-08-11 09:00:00-04:00,26538.0
2016-08-11 10:00:00-04:00,28134.0
2016-08-11 11:00:00-04:00,29478.0
2016-08-11 12:00:00-04:00,30433.0
2016-08-11 13:00:00-04:00,31375.0
2016-08-11 14:00:00-04:00,31813.0
2016-08-11 15:00:00-04:00,32017.0
2016-08-11 16:00:00-04:00,32048.0
2016-08-11 17:00:00-04:00,31919.0
2016-08-11 18:00:00-04:00,31013.0
2016-08-11 19:00:00-04:00,30147.0
2016-08-11 20:00:00-04:00,29630.0
2016-08-11 21:00:00-04:00,28672.0
2016-08-11 22:00:00-04:00,26910.0
2016-08-11 23:00:00-04:00,25001.0
2016-08-12 00:00:00-04:00,23228.0
2016-08-12 01:00:00-04:00,21626.0
2016-08-12 02:00:00-04:00,20708.0
2016-08-12 03:00:00-04:00,20193.0
2016-08-12 04:00:00-04:00,20064.0
2016-08-12 05:00:00-04:00,20600.0
2016-08-12 06:00:00-04:00,21777.0
2016-08-12 07:00:00-04:00,23513.0
2016-08-12 08:00:00-04:00,25294.0
2016-08-12 09:00:00-04:00,26941.0
2016-08-12 10:00:00-04:00,28612.0
2016-08-12 11:00:00-04:00,29963.0
2016-08-12 12:00:00-04:00,30845.0
2016-08-12 13:00:00-04:00,31168.0
2016-08-12 14:00:00-04:00,31461.0
2016-08-12 15:00:00-04:00,31446.0
2016-08-12 16:00:00-04:00,31219.0
2016-08-12 17:00:00-04:00,31001.0
2016-08-12 18:00:00-04:00,30551.0
2016-08-12 19:00:00-04:00,29551.0
2016-08-12 20:00:00-04:00,28917.0
2016-08-12 21:00:00-04:00,28077.0
2016-08-12 22:00:00-04:00,26574.0
2016-08-12 23:00:00-04:00,24797.0
2016-08-13 00:00:00-04:00,23275.0
2016-08-13 01:00:00-04:00,22016.0
2016-08-13 02:00:00-04:00,21196.0
2016-08-13 03:00:00-04:00,20671.0
2016-08-13 04:00:00-04:00,20350.0
2016-08-13 05:00:00-04:00,20457.0
2016-08-13 06:00:00-04:00,20714.0
2016-08-13 07:00:00-04:00,21812.0
2016-08-13 08:00:00-04:00,23747.0
2016-08-13 09:00:00-04:00,25762.0
2016-08-13 10:00:00-04:00,27750.0
2016-08-13 11:00:00-04:00,29270.0
2016-08-13 12:00:00-04:00,30086.0
2016-08-13 13:00:00-04:00,30383.0
2016-08-13 14:00:00-04:00,30541.0
2016-08-13 15:00:00-04:00,30565.0
2016-08-13 16:00:00-04:00,30283.0
2016-08-13 17:00:00-04:00,30074.0
2016-08-13 18:00:00-04:00,29555.0
2016-08-13 19:00:00-04:00,28881.0
2016-08-13 20:00:00-04:00,28413.0
2016-08-13 21:00:00-04:00,27572.0
2016-08-13 22:00:00-04:00,26351.0
2016-08-13 23:00:00-04:00,24966.0
2016-08-14 00:00:00-04:00,23234.0
2016-08-14 01:00:00-04:00,22094.0
2016-08-14 02:00:00-04:00,21249.0
2016-08-14 03:00:00-04:00,20598.0
2016-08-14 04:00:00-04:00,20224.0
2016-08-14 05:00:00-04:00,20208.0
2016-08-14 06:00:00-04:00,20299.0
2016-08-14 07:00:00-04:00,21083.0
2016-08-14 08:00:00-04:00,22741.0
2016-08-14 09:00:00-04:00,24412.0
2016-08-14 10:00:00-04:00,25851.0
2016-08-14 11:00:00-04:00,27103.0
2016-08-14 12:00:00-04:00,28027.0
2016-08-14 13:00:00-04:00,28584.0
2016-08-14 14:00:00-04:00,28970.0
2016-08-14 15:00:00-04:00,28963.0
2016-08-14 16:00:00-04:00,29002.0
2016-08-14 17:00:00-04:00,28923.0
2016-08-14 18:00:00-04:00,28644.0
2016-08-14 19:00:00-04:00,28020.0
2016-08-14 20:00:00-04:00,27593.0
2016-08-14 21:00:00-04:00,26868.0
2016-08-14 22:00:00-04:00,25418.0
2016-08-14 23:00:00-04:00,23729.0
2016-08-15 00:00:00-04:00,22254.0
2016-08-15 01:00:00-04:00,21141.0
2016-08-15 02:00:00-04:00,20329.0
2016-08-15 03:00:00-04:00,19837.0
2016-08-15 04:00:00-04:00,19719.0
2016-08-15 05:00:00-04:00,20237.0
2016-08-15 06:00:00-04:00,21256.0
2016-08-15 07:00:00-04:00,22719.0
2016-08-15 08:00:00-04:00,24321.0
2016-08-15 09:00:00-04:00,25689.0
2016-08-15 10:00:00-04:00,26952.0
2016-08-15 11:00:00-04:00,27660.0
2016-08-15 12:00:00-04:00,28220.0
2016-08-15 13:00:00-04:00,28839.0
2016-08-15 14:00:00-04:00,29245.0
2016-08-15 15:00:00-04:00,29697.0
2016-08-15 16:00:00-04:00,29910.0
2016-08-15 17:00:00-04:00,29710.0
2016-08-15 18:00:00-04:00,29004.0
2016-08-15 19:00:00-04:00,28137.0
2016-08-15 20:00:00-04:00,27949.0
2016-08-15 21:00:00-04:00,27111.0
2016-08-15 22:00:00-04:00,25406.0
2016-08-15 23:00:00-04:00,23569.0
2016-08-16 00:00:00-04:00,21936.0
2016-08-16 01:00:00-04:00,20805.0
2016-08-16 02:00:00-04:00,20018.0
2016-08-16 03:00:00-04:00,19594.0
2016-08-16 04:00:00-04:00,19496.0
2016-08-16 05:00:00-04:00,20096.0
2016-08-16 06:00:00-04:00,21295.0
2016-08-16 07:00:00-04:00,22889.0
2016-08-16 08:00:00-04:00,24431.0
2016-08-16 09:00:00-04:00,25772.0
2016-08-16 10:00:00-04:00,26925.0
2016-08-16 11:00:00-04:00,27882.0
2016-08-16 12:00:00-04:00,28564.0
2016-08-16 13:00:00-04:00,29103.0
2016-08-16 14:00:00-04:00,29483.0
2016-08-16 15:00:00-04:00,29892.0
2016-08-16 16:00:00-04:00,30235.0
2016-08-16 17:00:00-04:00,30366.0
2016-08-16 18:00:00-04:00,29818.0
2016-08-16 19:00:00-04:00,29153.0
2016-08-16 20:00:00-04:00,28669.0
2016-08-16 21:00:00-04:00,27786.0
2016-08-16 22:00:00-04:00,26232.0
2016-08-16 23:00:00-04:00,24456.0
2016-08-17 00:00:00-04:00,22884.0
2016-08-17 01:00:00-04:00,21554.0
2016-08-17 02:00:00-04:00,20472.0
2016-08-17 03:00:00-04:00,19934.0
2016-08-17 04:00:00-04:00,19750.0
2016-08-17 05:00:00-04:00,20180.0
2016-08-17 06:00:00-04:00,21268.0
2016-08-17 07:00:00-04:00,22542.0
2016-08-17 08:00:00-04:00,23782.0
2016-08-17 09:00:00-04:00,24752.0
2016-08-17 10:00:00-04:00,25461.0
2016-08-17 11:00:00-04:00,25991.0
2016-08-17 12:00:00-04:00,26402.0
2016-08-17 13:00:00-04:00,26907.0
2016-08-17 14:00:00-04:00,27333.0
2016-08-17 15:00:00-04:00,27776.0
2016-08-17 16:00:00-04:00,28065.0
2016-08-17 17:00:00-04:00,27924.0
2016-08-17 18:00:00-04:00,27157.0
2016-08-17 19:00:00-04:00,26227.0
2016-08-17 20:00:00-04:00,25995.0
2016-08-17 21:00:00-04:00,25259.0
2016-08-17 22:00:00-04:00,23770.0
2016-08-17 23:00:00-04:00,21965.0
2016-08-18 00:00:00-04:00,20389.0
2016-08-18 01:00:00-04:00,19329.0
2016-08-18 02:00:00-04:00,18607.0
2016-08-18 03:00:00-04:00,18182.0
2016-08-18 04:00:00-04:00,18136.0
2016-08-18 05:00:00-04:00,18669.0
2016-08-18 06:00:00-04:00,19895.0
2016-08-18 07:00:00-04:00,21191.0
2016-08-18 08:00:00-04:00,22460.0
2016-08-18 09:00:00-04:00,23402.0
2016-08-18 10:00:00-04:00,24265.0
2016-08-18 11:00:00-04:00,24941.0
2016-08-18 12:00:00-04:00,25526.0
2016-08-18 13:00:00-04:00,26263.0
2016-08-18 14:00:00-04:00,26831.0
2016-08-18 15:00:00-04:00,27237.0
2016-08-18 16:00:00-04:00,27586.0
2016-08-18 17:00:00-04:00,27700.0
2016-08-18 18:00:00-04:00,27112.0
2016-08-18 19:00:00-04:00,26191.0
2016-08-18 20:00:00-04:00,25860.0
2016-08-18 21:00:00-04:00,25077.0
2016-08-18 22:00:00-04:00,23596.0
2016-08-18 23:00:00-04:00,21867.0
2016-08-19 00:00:00-04:00,20345.0
2016-08-19 01:00:00-04:00,19243.0
2016-08-19 02:00:00-04:00,18513.0
2016-08-19 03:00:00-04:00,18038.0
2016-08-19 04:00:00-04:00,17952.0
2016-08-19 05:00:00-04:00,18461.0
2016-08-19 06:00:00-04:00,19538.0
2016-08-19 07:00:00-04:00,21076.0
2016-08-19 08:00:00-04:00,22699.0
2016-08-19 09:00:00-04:00,24213.0
2016-08-19 10:00:00-04:00,25229.0
2016-08-19 11:00:00-04:00,26180.0
2016-08-19 12:00:00-04:00,26839.0
2016-08-19 13:00:00-04:00,27403.0
2016-08-19 14:00:00-04:00,27837.0
2016-08-19 15:00:00-04:00,28153.0
2016-08-19 16:00:00-04:00,28295.0
2016-08-19 17:00:00-04:00,28116.0
2016-08-19 18:00:00-04:00,27323.0
2016-08-19 19:00:00-04:00,26214.0
2016-08-19 20:00:00-04:00,25745.0
2016-08-19 21:00:00-04:00,24760.0
2016-08-19 22:00:00-04:00,23317.0
2016-08-19 23:00:00-04:00,21656.0
2016-08-20 00:00:00-04:00,20151.0
2016-08-20 01:00:00-04:00,19048.0
2016-08-20 02:00:00-04:00,18246.0
2016-08-20 03:00:00-04:00,17698.0
2016-08-20 04:00:00-04:00,17450.0
2016-08-20 05:00:00-04:00,17487.0
2016-08-20 06:00:00-04:00,17624.0
2016-08-20 07:00:00-04:00,18478.0
2016-08-20 08:00:00-04:00,20093.0
2016-08-20 09:00:00-04:00,21753.0
2016-08-20 10:00:00-04:00,23178.0
2016-08-20 11:00:00-04:00,24274.0
2016-08-20 12:00:00-04:00,24795.0
2016-08-20 13:00:00-04:00,25063.0
2016-08-20 14:00:00-04:00,24985.0
2016-08-20 15:00:00-04:00,24906.0
2016-08-20 16:00:00-04:00,25258.0
2016-08-20 17:00:00-04:00,25424.0
2016-08-20 18:00:00-04:00,24956.0
2016-08-20 19:00:00-04:00,24234.0
2016-08-20 20:00:00-04:00,24198.0
2016-08-20 21:00:00-04:00,23703.0
2016-08-20 22:00:00-04:00,22588.0
2016-08-20 23:00:00-04:00,21289.0
2016-08-21 00:00:00-04:00,20141.0
2016-08-21 01:00:00-04:00,19248.0
2016-08-21 02:00:00-04:00,18553.0
