Time,PS
2020-06-15 07:00:00-04:00,3925.25
2020-06-15 08:00:00-04:00,4132.308
2020-06-15 09:00:00-04:00,4238.389
2020-06-15 10:00:00-04:00,4335.735
2020-06-15 11:00:00-04:00,4485.756
2020-06-15 12:00:00-04:00,4618.545
2020-06-15 13:00:00-04:00,4715.942
2020-06-15 14:00:00-04:00,4790.95
2020-06-15 15:00:00-04:00,4926.534
2020-06-15 16:00:00-04:00,5113.354
2020-06-15 17:00:00-04:00,5214.244
2020-06-15 18:00:00-04:00,5209.355
2020-06-15 19:00:00-04:00,5068.938
2020-06-15 20:00:00-04:00,4947.179
2020-06-15 21:00:00-04:00,4885.332
2020-06-15 22:00:00-04:00,4623.612
2020-06-15 23:00:00-04:00,4310.026
2020-06-16 00:00:00-04:00,4009.602
2020-06-16 01:00:00-04:00,3823.269
2020-06-16 02:00:00-04:00,3693.357
2020-06-16 03:00:00-04:00,3621.719
2020-06-16 04:00:00-04:00,3616.319
2020-06-16 05:00:00-04:00,3631.265
2020-06-16 06:00:00-04:00,3781.083
2020-06-16 07:00:00-04:00,4021.608
2020-06-16 08:00:00-04:00,4233.121
2020-06-16 09:00:00-04:00,4362.065
2020-06-16 10:00:00-04:00,4454.516
2020-06-16 11:00:00-04:00,4543.491
2020-06-16 12:00:00-04:00,4655.949
2020-06-16 13:00:00-04:00,4829.579
2020-06-16 14:00:00-04:00,4977.45
2020-06-16 15:00:00-04:00,5126.974
2020-06-16 16:00:00-04:00,5283.418
2020-06-16 17:00:00-04:00,5410.229
2020-06-16 18:00:00-04:00,5413.302
2020-06-16 19:00:00-04:00,5275.021
2020-06-16 20:00:00-04:00,5128.05
2020-06-16 21:00:00-04:00,5036.513
2020-06-16 22:00:00-04:00,4810.781
2020-06-16 23:00:00-04:00,4446.701
2020-06-17 00:00:00-04:00,4142.396
2020-06-17 01:00:00-04:00,3939.689
2020-06-17 02:00:00-04:00,3792.984
2020-06-17 03:00:00-04:00,3699.692
2020-06-17 04:00:00-04:00,3696.604
2020-06-17 05:00:00-04:00,3704.381
2020-06-17 06:00:00-04:00,3859.779
2020-06-17 07:00:00-04:00,4115.672
2020-06-17 08:00:00-04:00,4323.797
2020-06-17 09:00:00-04:00,4438.762
2020-06-17 10:00:00-04:00,4661.547
2020-06-17 11:00:00-04:00,4798.959
2020-06-17 12:00:00-04:00,4916.42
2020-06-17 13:00:00-04:00,5134.146
2020-06-17 14:00:00-04:00,5407.444
2020-06-17 15:00:00-04:00,5619.393
2020-06-17 16:00:00-04:00,5651.731
2020-06-17 17:00:00-04:00,5607.63
2020-06-17 18:00:00-04:00,5494.61
2020-06-17 19:00:00-04:00,5380.054
2020-06-17 20:00:00-04:00,5324.47
2020-06-17 21:00:00-04:00,5265.026
2020-06-17 22:00:00-04:00,5051.982
2020-06-17 23:00:00-04:00,4725.286
2020-06-18 00:00:00-04:00,4389.495
2020-06-18 01:00:00-04:00,4185.525
2020-06-18 02:00:00-04:00,4043.637
2020-06-18 03:00:00-04:00,3955.596
2020-06-18 04:00:00-04:00,3959.737
2020-06-18 05:00:00-04:00,4029.995
2020-06-18 06:00:00-04:00,4214.387
2020-06-18 07:00:00-04:00,4497.218
2020-06-18 08:00:00-04:00,4766.061
2020-06-18 09:00:00-04:00,4984.203
2020-06-18 10:00:00-04:00,5146.163
2020-06-18 11:00:00-04:00,5270.97
2020-06-18 12:00:00-04:00,5429.022
2020-06-18 13:00:00-04:00,5510.581
2020-06-18 14:00:00-04:00,5604.452
2020-06-18 15:00:00-04:00,5683.796
2020-06-18 16:00:00-04:00,5847.002
2020-06-18 17:00:00-04:00,6035.971
2020-06-18 18:00:00-04:00,6137.32
2020-06-18 19:00:00-04:00,6030.021
2020-06-18 20:00:00-04:00,5826.519
2020-06-18 21:00:00-04:00,5697.592
2020-06-18 22:00:00-04:00,5348.714
2020-06-18 23:00:00-04:00,4994.438
2020-06-19 00:00:00-04:00,4663.416
2020-06-19 01:00:00-04:00,4377.726
2020-06-19 02:00:00-04:00,4200.88
2020-06-19 03:00:00-04:00,4092.148
2020-06-19 04:00:00-04:00,4080.201
2020-06-19 05:00:00-04:00,4074.776
2020-06-19 06:00:00-04:00,4206.858
2020-06-19 07:00:00-04:00,4494.246
2020-06-19 08:00:00-04:00,4795.256
2020-06-19 09:00:00-04:00,5098.319
2020-06-19 10:00:00-04:00,5422.753
2020-06-19 11:00:00-04:00,5805.849
2020-06-19 12:00:00-04:00,6101.752
2020-06-19 13:00:00-04:00,6356.851
2020-06-19 14:00:00-04:00,6551.316
2020-06-19 15:00:00-04:00,6717.018
2020-06-19 16:00:00-04:00,6873.177
2020-06-19 17:00:00-04:00,6819.941
2020-06-19 18:00:00-04:00,6583.263
2020-06-19 19:00:00-04:00,6315.188
2020-06-19 20:00:00-04:00,6138.044
2020-06-19 21:00:00-04:00,5978.662
2020-06-19 22:00:00-04:00,5675.157
2020-06-19 23:00:00-04:00,5296.621
2020-06-20 00:00:00-04:00,4953.885
2020-06-20 01:00:00-04:00,4609.661
2020-06-20 02:00:00-04:00,4392.098
2020-06-20 03:00:00-04:00,4223.253
2020-06-20 04:00:00-04:00,4148.567
2020-06-20 05:00:00-04:00,4037.136
2020-06-20 06:00:00-04:00,4035.797
2020-06-20 07:00:00-04:00,4179.436
2020-06-20 08:00:00-04:00,4412.131
2020-06-20 09:00:00-04:00,4684.895
2020-06-20 10:00:00-04:00,5150.574
2020-06-20 11:00:00-04:00,5580.057
2020-06-20 12:00:00-04:00,5934.367
2020-06-20 13:00:00-04:00,6184.533
2020-06-20 14:00:00-04:00,6407.766
2020-06-20 15:00:00-04:00,6589.124
2020-06-20 16:00:00-04:00,6527.557
2020-06-20 17:00:00-04:00,6370.057
2020-06-20 18:00:00-04:00,6062.338
2020-06-20 19:00:00-04:00,5844.063
2020-06-20 20:00:00-04:00,5717.854
2020-06-20 21:00:00-04:00,5650.079
2020-06-20 22:00:00-04:00,5386.921
2020-06-20 23:00:00-04:00,5090.562
2020-06-21 00:00:00-04:00,4732.0
2020-06-21 01:00:00-04:00,4461.513
2020-06-21 02:00:00-04:00,4243.229
2020-06-21 03:00:00-04:00,4108.853
2020-06-21 04:00:00-04:00,4019.998
2020-06-21 05:00:00-04:00,3901.64
2020-06-21 06:00:00-04:00,3902.646
2020-06-21 07:00:00-04:00,4033.246
2020-06-21 08:00:00-04:00,4209.144
2020-06-21 09:00:00-04:00,4491.098
2020-06-21 10:00:00-04:00,4904.569
2020-06-21 11:00:00-04:00,5284.048
2020-06-21 12:00:00-04:00,5643.642
2020-06-21 13:00:00-04:00,5953.063
2020-06-21 14:00:00-04:00,6229.83
2020-06-21 15:00:00-04:00,6432.636
2020-06-21 16:00:00-04:00,6642.285
2020-06-21 17:00:00-04:00,6792.97
2020-06-21 18:00:00-04:00,6757.137
2020-06-21 19:00:00-04:00,6657.435
2020-06-21 20:00:00-04:00,6470.942
2020-06-21 21:00:00-04:00,6405.586
2020-06-21 22:00:00-04:00,6200.205
2020-06-21 23:00:00-04:00,5750.197
2020-06-22 00:00:00-04:00,5331.228
2020-06-22 01:00:00-04:00,5023.513
2020-06-22 02:00:00-04:00,4786.018
2020-06-22 03:00:00-04:00,4638.916
2020-06-22 04:00:00-04:00,4609.028
2020-06-22 05:00:00-04:00,4624.77
2020-06-22 06:00:00-04:00,4837.855
2020-06-22 07:00:00-04:00,5263.275
2020-06-22 08:00:00-04:00,5744.967
2020-06-22 09:00:00-04:00,6191.834
2020-06-22 10:00:00-04:00,6663.867
2020-06-22 11:00:00-04:00,7106.275
2020-06-22 12:00:00-04:00,7475.371
2020-06-22 13:00:00-04:00,7699.51
2020-06-22 14:00:00-04:00,7917.545
2020-06-22 15:00:00-04:00,8094.583
2020-06-22 16:00:00-04:00,8257.398
2020-06-22 17:00:00-04:00,8333.746
2020-06-22 18:00:00-04:00,8256.405
2020-06-22 19:00:00-04:00,7990.132
2020-06-22 20:00:00-04:00,7666.189
2020-06-22 21:00:00-04:00,7401.009
2020-06-22 22:00:00-04:00,6884.968
2020-06-22 23:00:00-04:00,6341.556
2020-06-23 00:00:00-04:00,5854.597
2020-06-23 01:00:00-04:00,5433.957
2020-06-23 02:00:00-04:00,5129.128
2020-06-23 03:00:00-04:00,4948.279
2020-06-23 04:00:00-04:00,4853.624
2020-06-23 05:00:00-04:00,4831.714
2020-06-23 06:00:00-04:00,5039.668
2020-06-23 07:00:00-04:00,5454.941
2020-06-23 08:00:00-04:00,5866.005
2020-06-23 09:00:00-04:00,6312.688
2020-06-23 10:00:00-04:00,6702.132
2020-06-23 11:00:00-04:00,7062.409
2020-06-23 12:00:00-04:00,7485.074
2020-06-23 13:00:00-04:00,7840.375
2020-06-23 14:00:00-04:00,8075.483
2020-06-23 15:00:00-04:00,8199.481
2020-06-23 16:00:00-04:00,8306.686
2020-06-23 17:00:00-04:00,8377.721
2020-06-23 18:00:00-04:00,8256.504
2020-06-23 19:00:00-04:00,7951.292
2020-06-23 20:00:00-04:00,7700.477
2020-06-23 21:00:00-04:00,7450.598
2020-06-23 22:00:00-04:00,6990.215
2020-06-23 23:00:00-04:00,6489.364
2020-06-24 00:00:00-04:00,6012.38
2020-06-24 01:00:00-04:00,5677.977
2020-06-24 02:00:00-04:00,5430.948
2020-06-24 03:00:00-04:00,5250.868
2020-06-24 04:00:00-04:00,5220.35
2020-06-24 05:00:00-04:00,5263.001
2020-06-24 06:00:00-04:00,5435.175
2020-06-24 07:00:00-04:00,5737.757
2020-06-24 08:00:00-04:00,5950.231
2020-06-24 09:00:00-04:00,6119.343
2020-06-24 10:00:00-04:00,6277.688
2020-06-24 11:00:00-04:00,6437.459
2020-06-24 12:00:00-04:00,6586.431
2020-06-24 13:00:00-04:00,6780.988
2020-06-24 14:00:00-04:00,7012.228
2020-06-24 15:00:00-04:00,7232.339
2020-06-24 16:00:00-04:00,7365.516
2020-06-24 17:00:00-04:00,7446.749
2020-06-24 18:00:00-04:00,7351.53
2020-06-24 19:00:00-04:00,7090.441
2020-06-24 20:00:00-04:00,6786.979
2020-06-24 21:00:00-04:00,6576.228
2020-06-24 22:00:00-04:00,6158.502
2020-06-24 23:00:00-04:00,5689.3
2020-06-25 00:00:00-04:00,5228.897
2020-06-25 01:00:00-04:00,4895.085
2020-06-25 02:00:00-04:00,4666.125
2020-06-25 03:00:00-04:00,4523.675
2020-06-25 04:00:00-04:00,4468.521
2020-06-25 05:00:00-04:00,4443.784
2020-06-25 06:00:00-04:00,4589.457
2020-06-25 07:00:00-04:00,4904.195
2020-06-25 08:00:00-04:00,5251.526
2020-06-25 09:00:00-04:00,5510.205
2020-06-25 10:00:00-04:00,5750.515
2020-06-25 11:00:00-04:00,6001.89
2020-06-25 12:00:00-04:00,6413.968
2020-06-25 13:00:00-04:00,6855.989
2020-06-25 14:00:00-04:00,7156.811
2020-06-25 15:00:00-04:00,7058.007
2020-06-25 16:00:00-04:00,6951.16
2020-06-25 17:00:00-04:00,6976.301
2020-06-25 18:00:00-04:00,6848.581
2020-06-25 19:00:00-04:00,6636.037
2020-06-25 20:00:00-04:00,6363.401
2020-06-25 21:00:00-04:00,6236.822
2020-06-25 22:00:00-04:00,5906.386
2020-06-25 23:00:00-04:00,5486.73
2020-06-26 00:00:00-04:00,5096.554
2020-06-26 01:00:00-04:00,4758.125
2020-06-26 02:00:00-04:00,4537.917
2020-06-26 03:00:00-04:00,4399.623
2020-06-26 04:00:00-04:00,4353.727
2020-06-26 05:00:00-04:00,4334.069
2020-06-26 06:00:00-04:00,4500.454
2020-06-26 07:00:00-04:00,4812.469
2020-06-26 08:00:00-04:00,5133.578
2020-06-26 09:00:00-04:00,5386.261
2020-06-26 10:00:00-04:00,5704.514
2020-06-26 11:00:00-04:00,6021.042
2020-06-26 12:00:00-04:00,6355.863
2020-06-26 13:00:00-04:00,6661.204
2020-06-26 14:00:00-04:00,6865.685
2020-06-26 15:00:00-04:00,7100.46
2020-06-26 16:00:00-04:00,7234.511
2020-06-26 17:00:00-04:00,7116.763
2020-06-26 18:00:00-04:00,6911.888
2020-06-26 19:00:00-04:00,6647.651
2020-06-26 20:00:00-04:00,6443.587
2020-06-26 21:00:00-04:00,6277.847
2020-06-26 22:00:00-04:00,5924.248
2020-06-26 23:00:00-04:00,5545.662
2020-06-27 00:00:00-04:00,5133.537
2020-06-27 01:00:00-04:00,4795.743
2020-06-27 02:00:00-04:00,4553.152
2020-06-27 03:00:00-04:00,4379.537
2020-06-27 04:00:00-04:00,4272.673
2020-06-27 05:00:00-04:00,4160.02
2020-06-27 06:00:00-04:00,4150.754
2020-06-27 07:00:00-04:00,4355.402
2020-06-27 08:00:00-04:00,4602.653
2020-06-27 09:00:00-04:00,4780.218
2020-06-27 10:00:00-04:00,4971.261
2020-06-27 11:00:00-04:00,5253.249
2020-06-27 12:00:00-04:00,5477.182
2020-06-27 13:00:00-04:00,5773.952
2020-06-27 14:00:00-04:00,5989.975
2020-06-27 15:00:00-04:00,6112.593
2020-06-27 16:00:00-04:00,6145.447
2020-06-27 17:00:00-04:00,6129.863
2020-06-27 18:00:00-04:00,6153.504
2020-06-27 19:00:00-04:00,6093.451
2020-06-27 20:00:00-04:00,6028.943
2020-06-27 21:00:00-04:00,5988.307
2020-06-27 22:00:00-04:00,5737.303
2020-06-27 23:00:00-04:00,5439.237
2020-06-28 00:00:00-04:00,5150.397
2020-06-28 01:00:00-04:00,4847.89
2020-06-28 02:00:00-04:00,4624.621
2020-06-28 03:00:00-04:00,4472.592
2020-06-28 04:00:00-04:00,4378.616
2020-06-28 05:00:00-04:00,4275.209
2020-06-28 06:00:00-04:00,4264.898
2020-06-28 07:00:00-04:00,4455.654
2020-06-28 08:00:00-04:00,4731.735
2020-06-28 09:00:00-04:00,5113.983
2020-06-28 10:00:00-04:00,5598.661
2020-06-28 11:00:00-04:00,6084.298
2020-06-28 12:00:00-04:00,6505.05
2020-06-28 13:00:00-04:00,6835.758
2020-06-28 14:00:00-04:00,7090.422
2020-06-28 15:00:00-04:00,7304.121
2020-06-28 16:00:00-04:00,7413.893
2020-06-28 17:00:00-04:00,7464.658
2020-06-28 18:00:00-04:00,7289.499
2020-06-28 19:00:00-04:00,6904.752
2020-06-28 20:00:00-04:00,6717.463
2020-06-28 21:00:00-04:00,6564.08
2020-06-28 22:00:00-04:00,6215.277
2020-06-28 23:00:00-04:00,5807.808
2020-06-29 00:00:00-04:00,5398.507
2020-06-29 01:00:00-04:00,5045.174
2020-06-29 02:00:00-04:00,4799.634
2020-06-29 03:00:00-04:00,4646.152
2020-06-29 04:00:00-04:00,4604.365
2020-06-29 05:00:00-04:00,4634.135
2020-06-29 06:00:00-04:00,4802.414
2020-06-29 07:00:00-04:00,5170.311
2020-06-29 08:00:00-04:00,5511.286
2020-06-29 09:00:00-04:00,5894.603
2020-06-29 10:00:00-04:00,6224.34
2020-06-29 11:00:00-04:00,6529.594
2020-06-29 12:00:00-04:00,6826.513
2020-06-29 13:00:00-04:00,7101.334
2020-06-29 14:00:00-04:00,7381.211
2020-06-29 15:00:00-04:00,7606.69
2020-06-29 16:00:00-04:00,7795.173
2020-06-29 17:00:00-04:00,7922.852
2020-06-29 18:00:00-04:00,7734.956
2020-06-29 19:00:00-04:00,7396.757
2020-06-29 20:00:00-04:00,7021.572
2020-06-29 21:00:00-04:00,6748.275
2020-06-29 22:00:00-04:00,6288.206
2020-06-29 23:00:00-04:00,5814.872
2020-06-30 00:00:00-04:00,5328.11
2020-06-30 01:00:00-04:00,4937.787
2020-06-30 02:00:00-04:00,4680.726
2020-06-30 03:00:00-04:00,4508.292
2020-06-30 04:00:00-04:00,4451.58
2020-06-30 05:00:00-04:00,4453.674
2020-06-30 06:00:00-04:00,4617.053
2020-06-30 07:00:00-04:00,4929.605
2020-06-30 08:00:00-04:00,5246.323
2020-06-30 09:00:00-04:00,5542.305
2020-06-30 10:00:00-04:00,5857.633
2020-06-30 11:00:00-04:00,5981.524
2020-06-30 12:00:00-04:00,6136.596
2020-06-30 13:00:00-04:00,6325.653
2020-06-30 14:00:00-04:00,6533.932
2020-06-30 15:00:00-04:00,6682.347
2020-06-30 16:00:00-04:00,6754.05
2020-06-30 17:00:00-04:00,6675.847
2020-06-30 18:00:00-04:00,6521.345
2020-06-30 19:00:00-04:00,6322.637
2020-06-30 20:00:00-04:00,6158.006
2020-06-30 21:00:00-04:00,6050.716
2020-06-30 22:00:00-04:00,5744.746
2020-06-30 23:00:00-04:00,5343.064
2020-07-01 00:00:00-04:00,4958.443
2020-07-01 01:00:00-04:00,4659.737
2020-07-01 02:00:00-04:00,4476.0
2020-07-01 03:00:00-04:00,4356.134
2020-07-01 04:00:00-04:00,4331.714
2020-07-01 05:00:00-04:00,4371.892
2020-07-01 06:00:00-04:00,4550.227
2020-07-01 07:00:00-04:00,4880.215
2020-07-01 08:00:00-04:00,5180.667
2020-07-01 09:00:00-04:00,5453.139
2020-07-01 10:00:00-04:00,5818.91
2020-07-01 11:00:00-04:00,6193.21
2020-07-01 12:00:00-04:00,6289.203
2020-07-01 13:00:00-04:00,6214.347
2020-07-01 14:00:00-04:00,6235.424
2020-07-01 15:00:00-04:00,6544.257
2020-07-01 16:00:00-04:00,6764.867
2020-07-01 17:00:00-04:00,6727.257
2020-07-01 18:00:00-04:00,6632.042
2020-07-01 19:00:00-04:00,6450.619
2020-07-01 20:00:00-04:00,6240.764
2020-07-01 21:00:00-04:00,6098.64
2020-07-01 22:00:00-04:00,5757.321
2020-07-01 23:00:00-04:00,5364.238
2020-07-02 00:00:00-04:00,4951.129
2020-07-02 01:00:00-04:00,4664.616
2020-07-02 02:00:00-04:00,4454.529
2020-07-02 03:00:00-04:00,4317.247
2020-07-02 04:00:00-04:00,4292.899
2020-07-02 05:00:00-04:00,4318.296
2020-07-02 06:00:00-04:00,4508.6
2020-07-02 07:00:00-04:00,4868.533
2020-07-02 08:00:00-04:00,5228.769
2020-07-02 09:00:00-04:00,5562.675
2020-07-02 10:00:00-04:00,5983.056
2020-07-02 11:00:00-04:00,6410.466
2020-07-02 12:00:00-04:00,6850.704
2020-07-02 13:00:00-04:00,7271.622
2020-07-02 14:00:00-04:00,7645.062
2020-07-02 15:00:00-04:00,7950.564
2020-07-02 16:00:00-04:00,8148.892
2020-07-02 17:00:00-04:00,8164.061
2020-07-02 18:00:00-04:00,8084.246
2020-07-02 19:00:00-04:00,7779.666
2020-07-02 20:00:00-04:00,7503.229
2020-07-02 21:00:00-04:00,7317.724
2020-07-02 22:00:00-04:00,6861.8
2020-07-02 23:00:00-04:00,6376.894
2020-07-03 00:00:00-04:00,5931.135
2020-07-03 01:00:00-04:00,5530.554
2020-07-03 02:00:00-04:00,5255.416
2020-07-03 03:00:00-04:00,5066.49
2020-07-03 04:00:00-04:00,4975.53
2020-07-03 05:00:00-04:00,4923.043
2020-07-03 06:00:00-04:00,4955.572
2020-07-03 07:00:00-04:00,5177.482
2020-07-03 08:00:00-04:00,5500.682
2020-07-03 09:00:00-04:00,5840.072
2020-07-03 10:00:00-04:00,6142.399
2020-07-03 11:00:00-04:00,6578.795
2020-07-03 12:00:00-04:00,6963.914
2020-07-03 13:00:00-04:00,7325.844
2020-07-03 14:00:00-04:00,7532.576
2020-07-03 15:00:00-04:00,7637.81
2020-07-03 16:00:00-04:00,7893.697
2020-07-03 17:00:00-04:00,7998.361
2020-07-03 18:00:00-04:00,7963.171
2020-07-03 19:00:00-04:00,7667.892
2020-07-03 20:00:00-04:00,7223.49
2020-07-03 21:00:00-04:00,6837.195
2020-07-03 22:00:00-04:00,6420.827
2020-07-03 23:00:00-04:00,5980.716
2020-07-04 00:00:00-04:00,5597.706
2020-07-04 01:00:00-04:00,5239.425
2020-07-04 02:00:00-04:00,4963.991
2020-07-04 03:00:00-04:00,4769.978
2020-07-04 04:00:00-04:00,4637.928
2020-07-04 05:00:00-04:00,4573.678
2020-07-04 06:00:00-04:00,4487.045
2020-07-04 07:00:00-04:00,4540.361
2020-07-04 08:00:00-04:00,4682.613
2020-07-04 09:00:00-04:00,4850.958
2020-07-04 10:00:00-04:00,5074.78
2020-07-04 11:00:00-04:00,5409.454
2020-07-04 12:00:00-04:00,5799.116
2020-07-04 13:00:00-04:00,6167.13
2020-07-04 14:00:00-04:00,6457.456
2020-07-04 15:00:00-04:00,6708.207
2020-07-04 16:00:00-04:00,6816.619
2020-07-04 17:00:00-04:00,6859.473
2020-07-04 18:00:00-04:00,6800.008
2020-07-04 19:00:00-04:00,6632.576
2020-07-04 20:00:00-04:00,6388.089
2020-07-04 21:00:00-04:00,6228.778
2020-07-04 22:00:00-04:00,5973.068
2020-07-04 23:00:00-04:00,5661.983
2020-07-05 00:00:00-04:00,5335.953
2020-07-05 01:00:00-04:00,5014.79
2020-07-05 02:00:00-04:00,4778.289
2020-07-05 03:00:00-04:00,4616.885
2020-07-05 04:00:00-04:00,4519.317
2020-07-05 05:00:00-04:00,4439.025
2020-07-05 06:00:00-04:00,4406.067
2020-07-05 07:00:00-04:00,4478.217
2020-07-05 08:00:00-04:00,4679.044
2020-07-05 09:00:00-04:00,5035.259
2020-07-05 10:00:00-04:00,5544.579
2020-07-05 11:00:00-04:00,6040.683
2020-07-05 12:00:00-04:00,6457.407
2020-07-05 13:00:00-04:00,6786.079
2020-07-05 14:00:00-04:00,7045.253
2020-07-05 15:00:00-04:00,7327.01
2020-07-05 16:00:00-04:00,7582.749
2020-07-05 17:00:00-04:00,7758.607
2020-07-05 18:00:00-04:00,7804.823
2020-07-05 19:00:00-04:00,7668.136
2020-07-05 20:00:00-04:00,7431.416
2020-07-05 21:00:00-04:00,7251.625
2020-07-05 22:00:00-04:00,6836.698
2020-07-05 23:00:00-04:00,6327.669
2020-07-06 00:00:00-04:00,5890.947
2020-07-06 01:00:00-04:00,5511.289
2020-07-06 02:00:00-04:00,5230.113
2020-07-06 03:00:00-04:00,5034.963
2020-07-06 04:00:00-04:00,4971.161
2020-07-06 05:00:00-04:00,4971.75
2020-07-06 06:00:00-04:00,5132.7
2020-07-06 07:00:00-04:00,5542.635
2020-07-06 08:00:00-04:00,6066.556
2020-07-06 09:00:00-04:00,6598.643
2020-07-06 10:00:00-04:00,7100.272
2020-07-06 11:00:00-04:00,7611.643
2020-07-06 12:00:00-04:00,8117.121
2020-07-06 13:00:00-04:00,8419.619
2020-07-06 14:00:00-04:00,8350.125
2020-07-06 15:00:00-04:00,7956.343
2020-07-06 16:00:00-04:00,7240.481
2020-07-06 17:00:00-04:00,6870.381
2020-07-06 18:00:00-04:00,6675.305
2020-07-06 19:00:00-04:00,6483.794
2020-07-06 20:00:00-04:00,6355.247
2020-07-06 21:00:00-04:00,6318.386
2020-07-06 22:00:00-04:00,5967.789
2020-07-06 23:00:00-04:00,5567.99
2020-07-07 00:00:00-04:00,5167.685
2020-07-07 01:00:00-04:00,4918.329
2020-07-07 02:00:00-04:00,4731.892
2020-07-07 03:00:00-04:00,4610.404
2020-07-07 04:00:00-04:00,4641.335
2020-07-07 05:00:00-04:00,4735.98
2020-07-07 06:00:00-04:00,4938.487
2020-07-07 07:00:00-04:00,5265.768
2020-07-07 08:00:00-04:00,5659.897
2020-07-07 09:00:00-04:00,6035.098
2020-07-07 10:00:00-04:00,6277.547
2020-07-07 11:00:00-04:00,6573.731
2020-07-07 12:00:00-04:00,6831.0
2020-07-07 13:00:00-04:00,7097.64
2020-07-07 14:00:00-04:00,7342.355
2020-07-07 15:00:00-04:00,7543.989
2020-07-07 16:00:00-04:00,7662.666
2020-07-07 17:00:00-04:00,7701.628
2020-07-07 18:00:00-04:00,7560.799
2020-07-07 19:00:00-04:00,7317.208
2020-07-07 20:00:00-04:00,7144.794
2020-07-07 21:00:00-04:00,6984.586
2020-07-07 22:00:00-04:00,6562.758
2020-07-07 23:00:00-04:00,6114.488
2020-07-08 00:00:00-04:00,5719.342
2020-07-08 01:00:00-04:00,5414.097
2020-07-08 02:00:00-04:00,5205.132
2020-07-08 03:00:00-04:00,5063.464
2020-07-08 04:00:00-04:00,5040.539
2020-07-08 05:00:00-04:00,5130.464
2020-07-08 06:00:00-04:00,5316.348
2020-07-08 07:00:00-04:00,5650.837
2020-07-08 08:00:00-04:00,6040.809
2020-07-08 09:00:00-04:00,6384.782
2020-07-08 10:00:00-04:00,6626.045
2020-07-08 11:00:00-04:00,6944.148
2020-07-08 12:00:00-04:00,7394.913
2020-07-08 13:00:00-04:00,7812.423
2020-07-08 14:00:00-04:00,8033.253
2020-07-08 15:00:00-04:00,8044.117
2020-07-08 16:00:00-04:00,7815.775
2020-07-08 17:00:00-04:00,7534.543
2020-07-08 18:00:00-04:00,7379.365
2020-07-08 19:00:00-04:00,7191.519
2020-07-08 20:00:00-04:00,7059.403
2020-07-08 21:00:00-04:00,6918.19
2020-07-08 22:00:00-04:00,6547.265
2020-07-08 23:00:00-04:00,6100.094
2020-07-09 00:00:00-04:00,5664.776
2020-07-09 01:00:00-04:00,5348.981
2020-07-09 02:00:00-04:00,5112.712
2020-07-09 03:00:00-04:00,4951.716
2020-07-09 04:00:00-04:00,4912.023
2020-07-09 05:00:00-04:00,4980.473
2020-07-09 06:00:00-04:00,5200.536
2020-07-09 07:00:00-04:00,5588.014
2020-07-09 08:00:00-04:00,5977.265
2020-07-09 09:00:00-04:00,6336.401
2020-07-09 10:00:00-04:00,6699.36
2020-07-09 11:00:00-04:00,7104.356
2020-07-09 12:00:00-04:00,7486.22
2020-07-09 13:00:00-04:00,7852.277
2020-07-09 14:00:00-04:00,8159.882
2020-07-09 15:00:00-04:00,8368.831
2020-07-09 16:00:00-04:00,8497.203
2020-07-09 17:00:00-04:00,8519.394
2020-07-09 18:00:00-04:00,8381.598
2020-07-09 19:00:00-04:00,8076.58
2020-07-09 20:00:00-04:00,7737.683
2020-07-09 21:00:00-04:00,7497.85
2020-07-09 22:00:00-04:00,7010.615
2020-07-09 23:00:00-04:00,6490.176
2020-07-10 00:00:00-04:00,6066.91
2020-07-10 01:00:00-04:00,5665.383
2020-07-10 02:00:00-04:00,5431.804
2020-07-10 03:00:00-04:00,5280.545
2020-07-10 04:00:00-04:00,5245.055
2020-07-10 05:00:00-04:00,5344.249
2020-07-10 06:00:00-04:00,5537.902
2020-07-10 07:00:00-04:00,5838.977
2020-07-10 08:00:00-04:00,6147.275
2020-07-10 09:00:00-04:00,6394.318
2020-07-10 10:00:00-04:00,6584.508
2020-07-10 11:00:00-04:00,6628.249
2020-07-10 12:00:00-04:00,6643.715
2020-07-10 13:00:00-04:00,6590.223
2020-07-10 14:00:00-04:00,6487.36
2020-07-10 15:00:00-04:00,6407.969
2020-07-10 16:00:00-04:00,6364.708
2020-07-10 17:00:00-04:00,6419.38
2020-07-10 18:00:00-04:00,6341.496
2020-07-10 19:00:00-04:00,6215.504
2020-07-10 20:00:00-04:00,6145.584
2020-07-10 21:00:00-04:00,6042.681
2020-07-10 22:00:00-04:00,5831.13
2020-07-10 23:00:00-04:00,5574.683
2020-07-11 00:00:00-04:00,5287.997
2020-07-11 01:00:00-04:00,5026.303
2020-07-11 02:00:00-04:00,4833.106
2020-07-11 03:00:00-04:00,4700.687
2020-07-11 04:00:00-04:00,4597.928
2020-07-11 05:00:00-04:00,4533.736
2020-07-11 06:00:00-04:00,4546.415
2020-07-11 07:00:00-04:00,4768.619
2020-07-11 08:00:00-04:00,5114.633
2020-07-11 09:00:00-04:00,5554.986
2020-07-11 10:00:00-04:00,6095.947
2020-07-11 11:00:00-04:00,6465.979
2020-07-11 12:00:00-04:00,6776.828
2020-07-11 13:00:00-04:00,7008.273
2020-07-11 14:00:00-04:00,7047.976
2020-07-11 15:00:00-04:00,7103.709
2020-07-11 16:00:00-04:00,7367.02
2020-07-11 17:00:00-04:00,7513.099
2020-07-11 18:00:00-04:00,7323.663
