Time,MIDATL
2019-05-21 19:00:00-04:00,30325.919
2019-05-21 20:00:00-04:00,30319.512
2019-05-21 21:00:00-04:00,29449.559
2019-05-21 22:00:00-04:00,26943.922999999995
2019-05-21 23:00:00-04:00,24443.588
2019-05-22 00:00:00-04:00,22630.394
2019-05-22 01:00:00-04:00,21588.918
2019-05-22 02:00:00-04:00,20966.162
2019-05-22 03:00:00-04:00,20735.797
2019-05-22 04:00:00-04:00,21142.623
2019-05-22 05:00:00-04:00,22509.109
2019-05-22 06:00:00-04:00,24904.334000000003
2019-05-22 07:00:00-04:00,26569.212000000003
2019-05-22 08:00:00-04:00,27093.260999999995
2019-05-22 09:00:00-04:00,27404.725999999995
2019-05-22 10:00:00-04:00,27719.963999999996
2019-05-22 11:00:00-04:00,27974.051
2019-05-22 12:00:00-04:00,28282.753
2019-05-22 13:00:00-04:00,28719.469999999998
2019-05-22 14:00:00-04:00,29190.726
2019-05-22 15:00:00-04:00,29724.012
2019-05-22 16:00:00-04:00,30399.484
2019-05-22 17:00:00-04:00,31065.929
2019-05-22 18:00:00-04:00,30894.0
2019-05-22 19:00:00-04:00,30446.511
2019-05-22 20:00:00-04:00,30657.899
2019-05-22 21:00:00-04:00,29707.176
2019-05-22 22:00:00-04:00,27244.764
2019-05-22 23:00:00-04:00,24842.321
2019-05-23 00:00:00-04:00,23043.095
2019-05-23 01:00:00-04:00,22005.201
2019-05-23 02:00:00-04:00,21453.042
2019-05-23 03:00:00-04:00,21152.967
2019-05-23 04:00:00-04:00,21566.184
2019-05-23 05:00:00-04:00,23055.206
2019-05-23 06:00:00-04:00,25558.542
2019-05-23 07:00:00-04:00,27524.081
2019-05-23 08:00:00-04:00,28361.446999999996
2019-05-23 09:00:00-04:00,28780.207999999995
2019-05-23 10:00:00-04:00,29253.293
2019-05-23 11:00:00-04:00,29767.054000000004
2019-05-23 12:00:00-04:00,30277.104
2019-05-23 13:00:00-04:00,30820.356
2019-05-23 14:00:00-04:00,31738.222
2019-05-23 15:00:00-04:00,32710.083
2019-05-23 16:00:00-04:00,32542.155
2019-05-23 17:00:00-04:00,32776.405000000006
2019-05-23 18:00:00-04:00,32533.0
2019-05-23 19:00:00-04:00,32226.051
2019-05-23 20:00:00-04:00,32433.259
2019-05-23 21:00:00-04:00,31873.589
2019-05-23 22:00:00-04:00,29587.344
2019-05-23 23:00:00-04:00,27262.361000000004
2019-05-24 00:00:00-04:00,25362.253
2019-05-24 01:00:00-04:00,24138.254
2019-05-24 02:00:00-04:00,23359.310999999994
2019-05-24 03:00:00-04:00,22975.302000000003
2019-05-24 04:00:00-04:00,23217.585
2019-05-24 05:00:00-04:00,24338.23
2019-05-24 06:00:00-04:00,26548.48
2019-05-24 07:00:00-04:00,28469.802
2019-05-24 08:00:00-04:00,29382.641
2019-05-24 09:00:00-04:00,29786.801
2019-05-24 10:00:00-04:00,30188.37
2019-05-24 11:00:00-04:00,30502.659
2019-05-24 12:00:00-04:00,30696.825
2019-05-24 13:00:00-04:00,31194.191000000003
2019-05-24 14:00:00-04:00,31693.223000000005
2019-05-24 15:00:00-04:00,32459.048
2019-05-24 16:00:00-04:00,33426.68
2019-05-24 17:00:00-04:00,33859.337
2019-05-24 18:00:00-04:00,33171.25199999999
2019-05-24 19:00:00-04:00,32051.124
2019-05-24 20:00:00-04:00,31447.322
2019-05-24 21:00:00-04:00,30578.139
2019-05-24 22:00:00-04:00,28305.079
2019-05-24 23:00:00-04:00,25900.156
2019-05-25 00:00:00-04:00,23864.999000000003
2019-05-25 01:00:00-04:00,22389.494
2019-05-25 02:00:00-04:00,21525.95
2019-05-25 03:00:00-04:00,20987.809
2019-05-25 04:00:00-04:00,20802.233
2019-05-25 05:00:00-04:00,20913.94
2019-05-25 06:00:00-04:00,21312.214
2019-05-25 07:00:00-04:00,22475.209
2019-05-25 08:00:00-04:00,23831.56
2019-05-25 09:00:00-04:00,24934.866
2019-05-25 10:00:00-04:00,25730.704
2019-05-25 11:00:00-04:00,26294.289000000004
2019-05-25 12:00:00-04:00,26832.161
2019-05-25 13:00:00-04:00,27124.277999999995
2019-05-25 14:00:00-04:00,27534.362
2019-05-25 15:00:00-04:00,28227.745000000003
2019-05-25 16:00:00-04:00,28899.649
2019-05-25 17:00:00-04:00,29306.686
2019-05-25 18:00:00-04:00,29037.666
2019-05-25 19:00:00-04:00,28454.366
2019-05-25 20:00:00-04:00,28597.104
2019-05-25 21:00:00-04:00,28085.099
2019-05-25 22:00:00-04:00,26563.992999999995
2019-05-25 23:00:00-04:00,24836.517
2019-05-26 00:00:00-04:00,23279.372000000003
2019-05-26 01:00:00-04:00,22108.234000000004
2019-05-26 02:00:00-04:00,21344.861
2019-05-26 03:00:00-04:00,20989.819
2019-05-26 04:00:00-04:00,20850.03
2019-05-26 05:00:00-04:00,20925.516000000003
2019-05-26 06:00:00-04:00,21261.186
2019-05-26 07:00:00-04:00,22651.259
2019-05-26 08:00:00-04:00,24690.123000000003
2019-05-26 09:00:00-04:00,26828.368
2019-05-26 10:00:00-04:00,28838.42
2019-05-26 11:00:00-04:00,30679.726
2019-05-26 12:00:00-04:00,32343.152999999995
2019-05-26 13:00:00-04:00,33735.493
2019-05-26 14:00:00-04:00,34631.897
2019-05-26 15:00:00-04:00,35424.717000000004
2019-05-26 16:00:00-04:00,36101.31
2019-05-26 17:00:00-04:00,36136.93
2019-05-26 18:00:00-04:00,34979.26
2019-05-26 19:00:00-04:00,33884.85
2019-05-26 20:00:00-04:00,33479.028
2019-05-26 21:00:00-04:00,32682.382
2019-05-26 22:00:00-04:00,30559.228000000003
2019-05-26 23:00:00-04:00,28200.884
2019-05-27 00:00:00-04:00,25999.187
2019-05-27 01:00:00-04:00,24430.046
2019-05-27 02:00:00-04:00,23314.636
2019-05-27 03:00:00-04:00,22614.248
2019-05-27 04:00:00-04:00,22414.366
2019-05-27 05:00:00-04:00,22444.658
2019-05-27 06:00:00-04:00,22783.414000000004
2019-05-27 07:00:00-04:00,24195.687
2019-05-27 08:00:00-04:00,25834.434000000005
2019-05-27 09:00:00-04:00,27601.061
2019-05-27 10:00:00-04:00,29105.595000000005
2019-05-27 11:00:00-04:00,30318.362000000005
2019-05-27 12:00:00-04:00,31237.764
2019-05-27 13:00:00-04:00,31975.652
2019-05-27 14:00:00-04:00,32736.09
2019-05-27 15:00:00-04:00,33539.236999999994
2019-05-27 16:00:00-04:00,34595.688
2019-05-27 17:00:00-04:00,35414.306000000004
2019-05-27 18:00:00-04:00,35245.672
2019-05-27 19:00:00-04:00,34402.598999999995
2019-05-27 20:00:00-04:00,33768.614
2019-05-27 21:00:00-04:00,32610.168
2019-05-27 22:00:00-04:00,29682.274
2019-05-27 23:00:00-04:00,26933.93
2019-05-28 00:00:00-04:00,24760.646
2019-05-28 01:00:00-04:00,23424.827
2019-05-28 02:00:00-04:00,22610.082
2019-05-28 03:00:00-04:00,22348.049000000003
2019-05-28 04:00:00-04:00,22770.374
2019-05-28 05:00:00-04:00,24298.525
2019-05-28 06:00:00-04:00,26860.488
2019-05-28 07:00:00-04:00,29096.307000000004
2019-05-28 08:00:00-04:00,30325.770000000004
2019-05-28 09:00:00-04:00,31286.679000000004
2019-05-28 10:00:00-04:00,32003.112
2019-05-28 11:00:00-04:00,32690.094
2019-05-28 12:00:00-04:00,33492.600999999995
2019-05-28 13:00:00-04:00,34561.795000000006
2019-05-28 14:00:00-04:00,35578.138
2019-05-28 15:00:00-04:00,36847.045000000006
2019-05-28 16:00:00-04:00,38302.289
2019-05-28 17:00:00-04:00,39259.109
2019-05-28 18:00:00-04:00,38657.964
2019-05-28 19:00:00-04:00,37829.192
2019-05-28 20:00:00-04:00,37220.554
2019-05-28 21:00:00-04:00,35639.128
2019-05-28 22:00:00-04:00,32710.027999999995
2019-05-28 23:00:00-04:00,29751.414999999997
2019-05-29 00:00:00-04:00,27484.01200000001
2019-05-29 01:00:00-04:00,25948.701
2019-05-29 02:00:00-04:00,24998.001
2019-05-29 03:00:00-04:00,24461.882
2019-05-29 04:00:00-04:00,24666.157
2019-05-29 05:00:00-04:00,26074.564
2019-05-29 06:00:00-04:00,28671.768000000004
2019-05-29 07:00:00-04:00,31136.164000000004
2019-05-29 08:00:00-04:00,32796.429000000004
2019-05-29 09:00:00-04:00,34263.29200000001
2019-05-29 10:00:00-04:00,35933.595
2019-05-29 11:00:00-04:00,37261.86
2019-05-29 12:00:00-04:00,38616.283
2019-05-29 13:00:00-04:00,39898.415
2019-05-29 14:00:00-04:00,40805.192
2019-05-29 15:00:00-04:00,41566.305
2019-05-29 16:00:00-04:00,41764.279
2019-05-29 17:00:00-04:00,41002.348
2019-05-29 18:00:00-04:00,39111.15899999999
2019-05-29 19:00:00-04:00,37215.945
2019-05-29 20:00:00-04:00,36287.0
2019-05-29 21:00:00-04:00,34753.614
2019-05-29 22:00:00-04:00,31860.889999999992
2019-05-29 23:00:00-04:00,29031.63
2019-05-30 00:00:00-04:00,26866.87
2019-05-30 01:00:00-04:00,25480.074000000004
2019-05-30 02:00:00-04:00,24692.039
2019-05-30 03:00:00-04:00,24282.067
2019-05-30 04:00:00-04:00,24504.536
2019-05-30 05:00:00-04:00,25930.239
2019-05-30 06:00:00-04:00,28358.47
2019-05-30 07:00:00-04:00,30822.584
2019-05-30 08:00:00-04:00,32337.223
2019-05-30 09:00:00-04:00,33462.337
2019-05-30 10:00:00-04:00,34569.139
2019-05-30 11:00:00-04:00,35752.193
2019-05-30 12:00:00-04:00,36653.402
2019-05-30 13:00:00-04:00,37576.467
2019-05-30 14:00:00-04:00,38403.952000000005
2019-05-30 15:00:00-04:00,38406.703
2019-05-30 16:00:00-04:00,37676.488
2019-05-30 17:00:00-04:00,37147.935
2019-05-30 18:00:00-04:00,36202.518
2019-05-30 19:00:00-04:00,35404.253
2019-05-30 20:00:00-04:00,35052.041000000005
2019-05-30 21:00:00-04:00,33870.185999999994
2019-05-30 22:00:00-04:00,31307.318
2019-05-30 23:00:00-04:00,28714.781
2019-05-31 00:00:00-04:00,26569.108
2019-05-31 01:00:00-04:00,25155.53
2019-05-31 02:00:00-04:00,24163.472000000005
2019-05-31 03:00:00-04:00,23780.688
2019-05-31 04:00:00-04:00,23921.885
2019-05-31 05:00:00-04:00,25089.064
2019-05-31 06:00:00-04:00,27571.795
2019-05-31 07:00:00-04:00,30049.789
2019-05-31 08:00:00-04:00,31464.898
2019-05-31 09:00:00-04:00,32436.887
2019-05-31 10:00:00-04:00,33352.019
2019-05-31 11:00:00-04:00,34247.802
2019-05-31 12:00:00-04:00,35088.43
2019-05-31 13:00:00-04:00,36092.898
2019-05-31 14:00:00-04:00,36986.124
2019-05-31 15:00:00-04:00,37891.532
2019-05-31 16:00:00-04:00,38607.546
2019-05-31 17:00:00-04:00,38624.002
2019-05-31 18:00:00-04:00,37604.384
2019-05-31 19:00:00-04:00,36095.585
2019-05-31 20:00:00-04:00,34997.977
2019-05-31 21:00:00-04:00,33820.147
2019-05-31 22:00:00-04:00,31252.706999999995
2019-05-31 23:00:00-04:00,28575.533
2019-06-01 00:00:00-04:00,26223.692000000003
2019-06-01 01:00:00-04:00,24501.443
2019-06-01 02:00:00-04:00,23427.646
2019-06-01 03:00:00-04:00,22784.008000000005
2019-06-01 04:00:00-04:00,22487.043
2019-06-01 05:00:00-04:00,22649.375
2019-06-01 06:00:00-04:00,23101.954999999994
2019-06-01 07:00:00-04:00,24447.724
2019-06-01 08:00:00-04:00,26198.812
2019-06-01 09:00:00-04:00,27732.418
2019-06-01 10:00:00-04:00,29068.865
2019-06-01 11:00:00-04:00,30338.903
2019-06-01 12:00:00-04:00,31388.94
2019-06-01 13:00:00-04:00,32452.31
2019-06-01 14:00:00-04:00,33570.784
2019-06-01 15:00:00-04:00,34598.259
2019-06-01 16:00:00-04:00,35270.416000000005
2019-06-01 17:00:00-04:00,35626.409
2019-06-01 18:00:00-04:00,35075.063
2019-06-01 19:00:00-04:00,33961.757
2019-06-01 20:00:00-04:00,33384.771
2019-06-01 21:00:00-04:00,32335.199
2019-06-01 22:00:00-04:00,30330.724999999995
2019-06-01 23:00:00-04:00,28012.543
2019-06-02 00:00:00-04:00,25762.621
2019-06-02 01:00:00-04:00,24157.325
2019-06-02 02:00:00-04:00,23021.582
2019-06-02 03:00:00-04:00,22371.003
2019-06-02 04:00:00-04:00,22027.738
2019-06-02 05:00:00-04:00,21877.611
2019-06-02 06:00:00-04:00,22057.034000000003
2019-06-02 07:00:00-04:00,23292.059
2019-06-02 08:00:00-04:00,25176.589
2019-06-02 09:00:00-04:00,27122.671
2019-06-02 10:00:00-04:00,28920.414
2019-06-02 11:00:00-04:00,30498.585
2019-06-02 12:00:00-04:00,31900.964
2019-06-02 13:00:00-04:00,33035.212
2019-06-02 14:00:00-04:00,34187.052
2019-06-02 15:00:00-04:00,35147.696
2019-06-02 16:00:00-04:00,35776.312000000005
2019-06-02 17:00:00-04:00,35903.481
2019-06-02 18:00:00-04:00,35380.485
2019-06-02 19:00:00-04:00,34043.664
2019-06-02 20:00:00-04:00,33309.943
2019-06-02 21:00:00-04:00,32082.646
2019-06-02 22:00:00-04:00,29456.923
2019-06-02 23:00:00-04:00,26653.069
2019-06-03 00:00:00-04:00,24144.699
2019-06-03 01:00:00-04:00,22869.786
2019-06-03 02:00:00-04:00,21969.336000000003
2019-06-03 03:00:00-04:00,21593.771
2019-06-03 04:00:00-04:00,21868.095
2019-06-03 05:00:00-04:00,23152.271
2019-06-03 06:00:00-04:00,25324.81
2019-06-03 07:00:00-04:00,27237.798999999995
2019-06-03 08:00:00-04:00,28139.422
2019-06-03 09:00:00-04:00,28619.691
2019-06-03 10:00:00-04:00,29078.646
2019-06-03 11:00:00-04:00,29523.864
2019-06-03 12:00:00-04:00,29619.451
2019-06-03 13:00:00-04:00,29649.796
2019-06-03 14:00:00-04:00,29764.439
2019-06-03 15:00:00-04:00,30094.345
2019-06-03 16:00:00-04:00,30793.406000000003
2019-06-03 17:00:00-04:00,31412.009
2019-06-03 18:00:00-04:00,31199.926000000003
2019-06-03 19:00:00-04:00,30548.048
2019-06-03 20:00:00-04:00,30149.416
2019-06-03 21:00:00-04:00,29269.89
2019-06-03 22:00:00-04:00,26801.074000000004
2019-06-03 23:00:00-04:00,24364.421999999995
2019-06-04 00:00:00-04:00,22601.834
2019-06-04 01:00:00-04:00,21591.182000000004
2019-06-04 02:00:00-04:00,20956.195
2019-06-04 03:00:00-04:00,20760.000000000004
2019-06-04 04:00:00-04:00,21192.875
2019-06-04 05:00:00-04:00,22494.961
2019-06-04 06:00:00-04:00,24821.393
2019-06-04 07:00:00-04:00,26481.768
2019-06-04 08:00:00-04:00,27105.045
2019-06-04 09:00:00-04:00,27269.956
2019-06-04 10:00:00-04:00,27530.925000000003
2019-06-04 11:00:00-04:00,27763.028
2019-06-04 12:00:00-04:00,28017.864
2019-06-04 13:00:00-04:00,28404.597
2019-06-04 14:00:00-04:00,28636.263000000003
2019-06-04 15:00:00-04:00,29569.363
2019-06-04 16:00:00-04:00,30493.854
2019-06-04 17:00:00-04:00,31340.778
2019-06-04 18:00:00-04:00,31294.766
2019-06-04 19:00:00-04:00,30787.569
2019-06-04 20:00:00-04:00,30706.24
2019-06-04 21:00:00-04:00,29958.205000000005
2019-06-04 22:00:00-04:00,27707.109000000004
2019-06-04 23:00:00-04:00,25361.672
2019-06-05 00:00:00-04:00,23634.654
2019-06-05 01:00:00-04:00,22510.883000000005
2019-06-05 02:00:00-04:00,21929.753000000004
2019-06-05 03:00:00-04:00,21778.244
2019-06-05 04:00:00-04:00,22244.715
2019-06-05 05:00:00-04:00,23611.33
2019-06-05 06:00:00-04:00,26105.54600000001
2019-06-05 07:00:00-04:00,28186.334000000003
2019-06-05 08:00:00-04:00,29451.520000000004
2019-06-05 09:00:00-04:00,30460.74
2019-06-05 10:00:00-04:00,31440.915
2019-06-05 11:00:00-04:00,32621.107
2019-06-05 12:00:00-04:00,33855.007
2019-06-05 13:00:00-04:00,35578.14600000001
2019-06-05 14:00:00-04:00,36931.66
2019-06-05 15:00:00-04:00,37938.219
2019-06-05 16:00:00-04:00,38599.12300000001
2019-06-05 17:00:00-04:00,38766.932
2019-06-05 18:00:00-04:00,38074.905
2019-06-05 19:00:00-04:00,37327.832
2019-06-05 20:00:00-04:00,37101.87899999999
2019-06-05 21:00:00-04:00,36176.761
2019-06-05 22:00:00-04:00,33406.042
2019-06-05 23:00:00-04:00,30597.497
2019-06-06 00:00:00-04:00,28351.072
2019-06-06 01:00:00-04:00,26810.473
2019-06-06 02:00:00-04:00,25732.586
2019-06-06 03:00:00-04:00,25352.347
2019-06-06 04:00:00-04:00,25598.422
2019-06-06 05:00:00-04:00,26947.805
2019-06-06 06:00:00-04:00,29529.722
2019-06-06 07:00:00-04:00,32121.534
2019-06-06 08:00:00-04:00,33888.562999999995
2019-06-06 09:00:00-04:00,35319.197
2019-06-06 10:00:00-04:00,36823.056
2019-06-06 11:00:00-04:00,38227.174
2019-06-06 12:00:00-04:00,39371.91
2019-06-06 13:00:00-04:00,40401.162
2019-06-06 14:00:00-04:00,41086.258
2019-06-06 15:00:00-04:00,41936.251
2019-06-06 16:00:00-04:00,42839.94899999999
2019-06-06 17:00:00-04:00,43238.814
2019-06-06 18:00:00-04:00,42533.918
2019-06-06 19:00:00-04:00,41041.224
2019-06-06 20:00:00-04:00,39736.757
2019-06-06 21:00:00-04:00,38218.164
2019-06-06 22:00:00-04:00,34924.066
2019-06-06 23:00:00-04:00,31511.545
2019-06-07 00:00:00-04:00,28779.658
2019-06-07 01:00:00-04:00,26980.355
2019-06-07 02:00:00-04:00,25757.358
2019-06-07 03:00:00-04:00,25075.529
2019-06-07 04:00:00-04:00,25112.091
2019-06-07 05:00:00-04:00,26090.509
2019-06-07 06:00:00-04:00,28339.488
2019-06-07 07:00:00-04:00,30546.981
2019-06-07 08:00:00-04:00,31877.195
2019-06-07 09:00:00-04:00,32931.718
2019-06-07 10:00:00-04:00,34148.598
2019-06-07 11:00:00-04:00,35167.565
2019-06-07 12:00:00-04:00,35933.474
2019-06-07 13:00:00-04:00,36887.529
2019-06-07 14:00:00-04:00,37498.393
2019-06-07 15:00:00-04:00,38003.012
2019-06-07 16:00:00-04:00,38258.502
2019-06-07 17:00:00-04:00,37915.749
2019-06-07 18:00:00-04:00,36648.254
2019-06-07 19:00:00-04:00,35339.005
2019-06-07 20:00:00-04:00,34580.08900000001
2019-06-07 21:00:00-04:00,33736.297999999995
2019-06-07 22:00:00-04:00,31336.872000000003
2019-06-07 23:00:00-04:00,28698.932
2019-06-08 00:00:00-04:00,26360.7
2019-06-08 01:00:00-04:00,24682.897
2019-06-08 02:00:00-04:00,23567.144
2019-06-08 03:00:00-04:00,22920.018000000004
2019-06-08 04:00:00-04:00,22662.942000000003
2019-06-08 05:00:00-04:00,22713.395
2019-06-08 06:00:00-04:00,23288.047
2019-06-08 07:00:00-04:00,24792.253000000004
2019-06-08 08:00:00-04:00,26779.437999999995
2019-06-08 09:00:00-04:00,28386.376
2019-06-08 10:00:00-04:00,29661.901
2019-06-08 11:00:00-04:00,30729.054
2019-06-08 12:00:00-04:00,31574.004
2019-06-08 13:00:00-04:00,32259.901
2019-06-08 14:00:00-04:00,32897.084
2019-06-08 15:00:00-04:00,33620.173
2019-06-08 16:00:00-04:00,34366.01
2019-06-08 17:00:00-04:00,34651.342
2019-06-08 18:00:00-04:00,33973.957
2019-06-08 19:00:00-04:00,32569.243
2019-06-08 20:00:00-04:00,31493.671
2019-06-08 21:00:00-04:00,30652.738000000005
2019-06-08 22:00:00-04:00,28702.865
2019-06-08 23:00:00-04:00,26461.506
2019-06-09 00:00:00-04:00,24451.643
2019-06-09 01:00:00-04:00,23003.552000000003
2019-06-09 02:00:00-04:00,22053.588
2019-06-09 03:00:00-04:00,21501.855
2019-06-09 04:00:00-04:00,21211.819
2019-06-09 05:00:00-04:00,21044.744
2019-06-09 06:00:00-04:00,21310.692000000003
2019-06-09 07:00:00-04:00,22480.74
2019-06-09 08:00:00-04:00,24141.282
2019-06-09 09:00:00-04:00,25737.898999999998
2019-06-09 10:00:00-04:00,27054.712
2019-06-09 11:00:00-04:00,27980.375
2019-06-09 12:00:00-04:00,28689.191
2019-06-09 13:00:00-04:00,29223.402
2019-06-09 14:00:00-04:00,29655.811
2019-06-09 15:00:00-04:00,30224.312
2019-06-09 16:00:00-04:00,30879.615
2019-06-09 17:00:00-04:00,31332.425000000003
2019-06-09 18:00:00-04:00,31175.811
2019-06-09 19:00:00-04:00,30588.661
2019-06-09 20:00:00-04:00,30322.298
2019-06-09 21:00:00-04:00,29734.61
2019-06-09 22:00:00-04:00,27734.069
2019-06-09 23:00:00-04:00,25434.249
2019-06-10 00:00:00-04:00,23640.574000000004
2019-06-10 01:00:00-04:00,22567.876
2019-06-10 02:00:00-04:00,21960.767
2019-06-10 03:00:00-04:00,21801.654
2019-06-10 04:00:00-04:00,22332.265
2019-06-10 05:00:00-04:00,23801.316000000003
2019-06-10 06:00:00-04:00,26284.616
2019-06-10 07:00:00-04:00,28382.142
2019-06-10 08:00:00-04:00,29565.386
2019-06-10 09:00:00-04:00,30450.361000000004
2019-06-10 10:00:00-04:00,31188.032000000003
2019-06-10 11:00:00-04:00,31799.229
2019-06-10 12:00:00-04:00,32177.950000000004
2019-06-10 13:00:00-04:00,32502.316000000003
2019-06-10 14:00:00-04:00,32823.13999999999
2019-06-10 15:00:00-04:00,33245.96800000001
2019-06-10 16:00:00-04:00,33944.407
2019-06-10 17:00:00-04:00,34445.517
2019-06-10 18:00:00-04:00,34261.853
2019-06-10 19:00:00-04:00,33911.418999999994
2019-06-10 20:00:00-04:00,33790.43000000001
2019-06-10 21:00:00-04:00,32873.792
2019-06-10 22:00:00-04:00,30643.227000000003
2019-06-10 23:00:00-04:00,28302.16
2019-06-11 00:00:00-04:00,26366.215
2019-06-11 01:00:00-04:00,25158.212000000003
2019-06-11 02:00:00-04:00,24388.021000000004
2019-06-11 03:00:00-04:00,24024.216
2019-06-11 04:00:00-04:00,24244.923999999995
2019-06-11 05:00:00-04:00,25492.845
2019-06-11 06:00:00-04:00,27543.824
2019-06-11 07:00:00-04:00,29145.706
2019-06-11 08:00:00-04:00,29603.228
2019-06-11 09:00:00-04:00,29729.155
2019-06-11 10:00:00-04:00,30004.501000000004
2019-06-11 11:00:00-04:00,30222.09
2019-06-11 12:00:00-04:00,30816.692000000003
2019-06-11 13:00:00-04:00,31526.931
2019-06-11 14:00:00-04:00,32408.894
2019-06-11 15:00:00-04:00,33408.402
2019-06-11 16:00:00-04:00,34526.824
2019-06-11 17:00:00-04:00,35303.952
2019-06-11 18:00:00-04:00,34951.81
2019-06-11 19:00:00-04:00,33736.848999999995
2019-06-11 20:00:00-04:00,32636.542
2019-06-11 21:00:00-04:00,31850.739
2019-06-11 22:00:00-04:00,29155.453
2019-06-11 23:00:00-04:00,26403.916
2019-06-12 00:00:00-04:00,24222.228
2019-06-12 01:00:00-04:00,22834.147000000004
2019-06-12 02:00:00-04:00,22053.535
2019-06-12 03:00:00-04:00,21705.939
2019-06-12 04:00:00-04:00,21990.251000000004
2019-06-12 05:00:00-04:00,23137.179
2019-06-12 06:00:00-04:00,25253.862
2019-06-12 07:00:00-04:00,27248.968
2019-06-12 08:00:00-04:00,28210.682
2019-06-12 09:00:00-04:00,28903.338000000003
2019-06-12 10:00:00-04:00,29621.463000000003
2019-06-12 11:00:00-04:00,30119.724
2019-06-12 12:00:00-04:00,30517.831
2019-06-12 13:00:00-04:00,31142.946000000004
2019-06-12 14:00:00-04:00,31776.155
2019-06-12 15:00:00-04:00,32499.83200000001
2019-06-12 16:00:00-04:00,33352.509
2019-06-12 17:00:00-04:00,33820.539
2019-06-12 18:00:00-04:00,33132.93200000001
2019-06-12 19:00:00-04:00,32071.251000000004
2019-06-12 20:00:00-04:00,31783.574000000004
2019-06-12 21:00:00-04:00,31108.015
2019-06-12 22:00:00-04:00,28769.443000000003
2019-06-12 23:00:00-04:00,26409.163
2019-06-13 00:00:00-04:00,24643.544
2019-06-13 01:00:00-04:00,23432.313
2019-06-13 02:00:00-04:00,22658.492
2019-06-13 03:00:00-04:00,22418.388
2019-06-13 04:00:00-04:00,22797.97
2019-06-13 05:00:00-04:00,24141.072000000004
2019-06-13 06:00:00-04:00,26319.696
2019-06-13 07:00:00-04:00,28217.375
2019-06-13 08:00:00-04:00,29168.659
2019-06-13 09:00:00-04:00,29590.158
2019-06-13 10:00:00-04:00,29814.489
2019-06-13 11:00:00-04:00,29920.742
2019-06-13 12:00:00-04:00,30019.497
2019-06-13 13:00:00-04:00,30557.772000000004
2019-06-13 14:00:00-04:00,30868.17
2019-06-13 15:00:00-04:00,31161.879
2019-06-13 16:00:00-04:00,31596.331
2019-06-13 17:00:00-04:00,31891.154
2019-06-13 18:00:00-04:00,31501.353
2019-06-13 19:00:00-04:00,31004.376
2019-06-13 20:00:00-04:00,30756.504
2019-06-13 21:00:00-04:00,29920.827
2019-06-13 22:00:00-04:00,27825.171
2019-06-13 23:00:00-04:00,25503.445000000003
2019-06-14 00:00:00-04:00,23671.201000000005
2019-06-14 01:00:00-04:00,22454.086000000003
2019-06-14 02:00:00-04:00,21683.235
2019-06-14 03:00:00-04:00,21378.443
2019-06-14 04:00:00-04:00,21633.972
2019-06-14 05:00:00-04:00,22702.596
2019-06-14 06:00:00-04:00,24612.179
2019-06-14 07:00:00-04:00,26388.341
2019-06-14 08:00:00-04:00,27356.95800000001
2019-06-14 09:00:00-04:00,27922.421
2019-06-14 10:00:00-04:00,28442.7
2019-06-14 11:00:00-04:00,28753.08
2019-06-14 12:00:00-04:00,28583.921
2019-06-14 13:00:00-04:00,28716.899
2019-06-14 14:00:00-04:00,28675.147
2019-06-14 15:00:00-04:00,28827.555
2019-06-14 16:00:00-04:00,29617.794000000005
2019-06-14 17:00:00-04:00,30289.857
2019-06-14 18:00:00-04:00,30281.38700000001
2019-06-14 19:00:00-04:00,29730.681
2019-06-14 20:00:00-04:00,29047.667
2019-06-14 21:00:00-04:00,28622.290000000005
2019-06-14 22:00:00-04:00,26760.699
2019-06-14 23:00:00-04:00,24685.858
2019-06-15 00:00:00-04:00,22863.998
2019-06-15 01:00:00-04:00,21653.491
2019-06-15 02:00:00-04:00,20879.826
2019-06-15 03:00:00-04:00,20415.594
2019-06-15 04:00:00-04:00,20375.785000000003
2019-06-15 05:00:00-04:00,20532.909000000003
2019-06-15 06:00:00-04:00,21113.456
2019-06-15 07:00:00-04:00,22295.079000000005
2019-06-15 08:00:00-04:00,23925.413
2019-06-15 09:00:00-04:00,25146.396
2019-06-15 10:00:00-04:00,26162.427
2019-06-15 11:00:00-04:00,26863.933
2019-06-15 12:00:00-04:00,27431.602000000003
2019-06-15 13:00:00-04:00,28050.603
2019-06-15 14:00:00-04:00,29033.748
2019-06-15 15:00:00-04:00,29887.301
2019-06-15 16:00:00-04:00,30911.779
2019-06-15 17:00:00-04:00,31351.781
2019-06-15 18:00:00-04:00,31162.844000000005
2019-06-15 19:00:00-04:00,30622.153
2019-06-15 20:00:00-04:00,30482.31
2019-06-15 21:00:00-04:00,30182.630999999998
2019-06-15 22:00:00-04:00,28640.259
2019-06-15 23:00:00-04:00,26755.858000000004
2019-06-16 00:00:00-04:00,24935.249
2019-06-16 01:00:00-04:00,23555.961000000003
2019-06-16 02:00:00-04:00,22644.377
2019-06-16 03:00:00-04:00,22033.285
2019-06-16 04:00:00-04:00,21827.813
2019-06-16 05:00:00-04:00,21854.634999999995
2019-06-16 06:00:00-04:00,21997.468
2019-06-16 07:00:00-04:00,23141.723
2019-06-16 08:00:00-04:00,25055.136
2019-06-16 09:00:00-04:00,27003.902
2019-06-16 10:00:00-04:00,28931.548
